age,workclass,fnlwgt,education,educational-num,marital-status,occupation,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
32,Private,244268,9th-12th,3,Married,Craft-repair,White,Male,0,> 0,48,United-States,<=50K
58,Private,147989,HS-grad,4,Married,Transport-moving,White,Male,0,0,40,United-States,>50K
49,Private,195727,Bachelors,8,Married,Exec-managerial,White,Male,0,0,40,United-States,<=50K
41,Private,43711,HS-grad,4,Unmarried,Other-service,White,Male,0,0,30,United-States,<=50K
24,Private,124242,HS-grad,4,Unmarried,Adm-clerical,White,Female,0,0,40,United-States,<=50K
38,Private,177134,HS-grad,4,Married,Sales,Black,Female,0,0,40,United-States,<=50K
61,Private,173866,9th-12th,3,Married,Machine-op-inspct,White,Male,0,0,45,United-States,>50K
20,Private,361138,HS-grad,4,Unmarried,Sales,White,Male,0,0,45,United-States,<=50K
25,Private,25249,Some-college,5,Unmarried,Adm-clerical,White,Female,0,0,40,United-States,<=50K
41,Private,286970,Bachelors,8,Married,Adm-clerical,White,Male,0,0,40,United-States,<=50K
48,Government,238959,Masters,9,Divorced,Exec-managerial,Black,Female,> 0,0,40,United-States,>50K
31,Private,104729,1st-8th,2,Married,Handlers-cleaners,White,Male,0,0,35,Other,<=50K
38,Private,809585,Bachelors,8,Married,Sales,White,Male,0,0,40,United-States,>50K
21,Private,349041,HS-grad,4,Unmarried,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
27,Private,201872,Some-college,5,Married,Sales,White,Male,0,0,50,United-States,<=50K
44,Self-emp,104892,Some-college,5,Married,Craft-repair,White,Male,0,0,58,United-States,>50K
30,Private,105908,HS-grad,4,Married,Craft-repair,White,Male,0,0,40,United-States,<=50K
46,Government,345911,Some-college,5,Divorced,Transport-moving,White,Female,0,0,40,United-States,<=50K
25,Private,61956,Some-college,5,Unmarried,Transport-moving,White,Male,0,0,50,United-States,<=50K
30,Private,314649,HS-grad,4,Separated,Farming-fishing,Other,Male,0,0,40,United-States,<=50K
22,Government,212213,Some-college,5,Unmarried,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
37,Private,189922,Assoc-acdm,7,Married,Tech-support,White,Male,0,0,50,United-States,>50K
53,Self-emp,118793,9th-12th,3,Married,Craft-repair,White,Male,0,0,50,United-States,>50K
32,Private,107142,Assoc-voc,6,Married,Craft-repair,White,Male,> 0,0,50,United-States,<=50K
26,Private,236242,Prof-school,10,Unmarried,Prof-specialty,White,Female,0,0,30,United-States,<=50K
24,Private,218678,Bachelors,8,Unmarried,Sales,White,Male,0,0,40,United-States,<=50K
49,Private,200198,HS-grad,4,Married,Other-service,Black,Male,0,0,40,United-States,<=50K
25,Government,117393,Bachelors,8,Married,Exec-managerial,White,Female,0,0,38,United-States,<=50K
32,Private,116138,Masters,9,Unmarried,Tech-support,Other,Male,0,0,11,Other,<=50K
47,Private,138342,9th-12th,3,Married,Farming-fishing,White,Male,0,0,40,United-States,<=50K
36,Private,266645,9th-12th,3,Married,Machine-op-inspct,White,Male,0,0,42,United-States,<=50K
26,Private,216842,Masters,9,Unmarried,Prof-specialty,White,Female,0,0,10,United-States,<=50K
47,Private,124973,Assoc-voc,6,Married,Exec-managerial,White,Male,> 0,0,50,United-States,>50K
43,Government,337469,Some-college,5,Divorced,Adm-clerical,White,Female,> 0,0,20,Other,<=50K
59,Private,254593,Bachelors,8,Married,Sales,White,Male,0,0,55,United-States,>50K
29,Private,146343,HS-grad,4,Unmarried,Other-service,Black,Female,0,0,25,United-States,<=50K
41,Government,224799,Masters,9,Married,Prof-specialty,White,Male,0,0,55,United-States,>50K
32,Private,283268,9th-12th,3,Separated,Other-service,White,Female,0,0,42,United-States,<=50K
28,Private,436198,Some-college,5,Married,Prof-specialty,White,Male,0,0,30,United-States,<=50K
53,Self-emp,190762,HS-grad,4,Married,Exec-managerial,White,Male,0,0,45,United-States,>50K
57,Private,79830,HS-grad,4,Married,Craft-repair,Other,Male,0,0,40,United-States,<=50K
27,Private,147839,Some-college,5,Unmarried,Handlers-cleaners,White,Male,0,0,38,United-States,<=50K
55,Private,250322,HS-grad,4,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K
30,Private,103642,9th-12th,3,Married,Craft-repair,White,Male,0,0,40,United-States,<=50K
42,Private,145441,HS-grad,4,Married,Exec-managerial,White,Male,0,0,50,United-States,>50K
52,Private,74024,Masters,9,Married,Prof-specialty,White,Male,0,0,45,United-States,>50K
28,Private,239539,HS-grad,4,Separated,Machine-op-inspct,Other,Male,0,0,40,Other,<=50K
41,Private,252392,9th-12th,3,Married,Machine-op-inspct,White,Male,0,0,40,Other,<=50K
40,Private,353432,9th-12th,3,Divorced,Machine-op-inspct,White,Female,0,0,35,United-States,<=50K
19,Private,298891,9th-12th,3,Unmarried,Sales,White,Female,0,0,40,Other,<=50K
36,Private,239409,HS-grad,4,Divorced,Farming-fishing,White,Male,0,0,50,United-States,<=50K
28,Private,133937,Bachelors,8,Married,Adm-clerical,White,Male,> 0,0,55,United-States,>50K
62,Government,177295,HS-grad,4,Separated,Adm-clerical,White,Female,0,0,40,United-States,<=50K
22,Private,200819,HS-grad,4,Married,Transport-moving,White,Male,0,0,40,United-States,<=50K
48,Self-emp,175622,Assoc-voc,6,Married,Craft-repair,White,Male,0,0,40,United-States,>50K
48,Private,498328,9th-12th,3,Married,Transport-moving,Black,Male,0,0,40,United-States,<=50K
20,Government,223515,Assoc-acdm,7,Unmarried,Other-service,White,Male,0,> 0,20,United-States,<=50K
41,Private,75171,Bachelors,8,Divorced,Exec-managerial,White,Female,0,0,40,United-States,<=50K
57,Self-emp,37394,Bachelors,8,Married,Prof-specialty,White,Male,0,0,50,United-States,>50K
47,Private,168262,Some-college,5,Married,Exec-managerial,White,Male,0,0,60,United-States,>50K
32,Private,192565,9th-12th,3,Married,Exec-managerial,White,Male,0,0,55,United-States,<=50K
44,Self-emp,56651,Some-college,5,Married,Exec-managerial,White,Male,> 0,0,45,United-States,>50K
48,Private,268022,Assoc-acdm,7,Married,Exec-managerial,White,Male,> 0,0,55,United-States,>50K
32,Government,119033,HS-grad,4,Married,Transport-moving,White,Male,0,0,40,United-States,>50K
20,Private,79691,HS-grad,4,Unmarried,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
39,Private,99527,HS-grad,4,Married,Craft-repair,White,Male,0,0,40,United-States,>50K
28,Private,233796,Some-college,5,Married,Adm-clerical,White,Female,> 0,0,32,United-States,>50K
28,Private,215211,HS-grad,4,Married,Sales,White,Male,0,0,50,United-States,<=50K
43,Private,390369,1st-8th,2,Married,Farming-fishing,White,Male,0,0,70,Other,<=50K
52,Government,206775,HS-grad,4,Married,Transport-moving,White,Male,0,0,40,United-States,<=50K
24,Private,184400,HS-grad,4,Unmarried,Transport-moving,Other,Male,0,0,30,United-States,<=50K
47,Private,265275,Some-college,5,Unmarried,Other-service,White,Male,0,0,40,United-States,<=50K
22,Private,103762,Bachelors,8,Unmarried,Exec-managerial,White,Female,0,0,40,United-States,<=50K
37,Private,194668,Some-college,5,Married,Transport-moving,White,Male,0,0,45,United-States,>50K
23,Private,151910,Bachelors,8,Unmarried,Machine-op-inspct,White,Female,0,> 0,40,United-States,<=50K
58,Private,96840,HS-grad,4,Separated,Craft-repair,White,Female,0,0,37,United-States,<=50K
24,Self-emp,31606,Bachelors,8,Married,Prof-specialty,White,Female,0,0,20,United-States,>50K
44,Self-emp,182653,Some-college,5,Unmarried,Craft-repair,White,Male,0,0,20,United-States,<=50K
30,Private,112383,HS-grad,4,Married,Transport-moving,White,Male,0,0,45,United-States,<=50K
36,Private,49115,Assoc-acdm,7,Married,Exec-managerial,White,Male,> 0,0,44,United-States,>50K
44,Private,268039,Some-college,5,Divorced,Handlers-cleaners,Black,Male,0,0,40,United-States,<=50K
42,Private,180096,HS-grad,4,Married,Handlers-cleaners,White,Male,0,0,60,United-States,<=50K
36,Private,418702,Assoc-voc,6,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K
45,Government,54038,Masters,9,Divorced,Prof-specialty,White,Female,0,0,42,United-States,<=50K
46,Self-emp,188273,HS-grad,4,Married,Farming-fishing,White,Male,> 0,0,50,United-States,>50K
61,Government,202384,Bachelors,8,Married,Prof-specialty,White,Female,0,0,30,United-States,<=50K
50,Private,274528,Some-college,5,Married,Sales,White,Male,0,0,40,United-States,<=50K
31,Private,25216,Bachelors,8,Divorced,Exec-managerial,White,Female,0,0,40,United-States,<=50K
56,Private,359972,Masters,9,Married,Exec-managerial,White,Male,0,0,60,Other,>50K
45,Private,227791,Some-college,5,Married,Sales,White,Male,0,> 0,50,United-States,<=50K
22,Government,216129,HS-grad,4,Unmarried,Adm-clerical,White,Male,0,0,40,United-States,<=50K
32,Private,62374,Assoc-voc,6,Married,Transport-moving,White,Male,0,0,40,United-States,<=50K
43,Self-emp,297510,Prof-school,10,Married,Prof-specialty,White,Male,0,0,60,United-States,>50K
43,Self-emp,153205,Prof-school,10,Married,Prof-specialty,Other,Male,0,0,70,Other,>50K
24,Self-emp,145964,Assoc-acdm,7,Unmarried,Sales,White,Male,0,0,70,United-States,<=50K
38,Private,174308,HS-grad,4,Unmarried,Farming-fishing,White,Male,0,0,48,United-States,<=50K
29,Private,626493,Bachelors,8,Unmarried,Exec-managerial,White,Male,0,0,40,United-States,<=50K
30,Private,206322,HS-grad,4,Married,Transport-moving,White,Male,0,0,73,United-States,>50K
29,Private,141350,HS-grad,4,Unmarried,Other-service,White,Male,0,0,50,United-States,<=50K
31,Government,50442,Some-college,5,Unmarried,Exec-managerial,Other,Female,0,0,32,United-States,<=50K
25,Private,138765,Bachelors,8,Unmarried,Prof-specialty,White,Male,0,0,20,United-States,<=50K
39,Government,239409,HS-grad,4,Married,Other-service,White,Male,0,0,50,United-States,<=50K
21,Private,154165,HS-grad,4,Unmarried,Handlers-cleaners,White,Female,0,0,35,United-States,<=50K
22,Private,308205,1st-8th,2,Unmarried,Farming-fishing,White,Male,0,0,40,Other,<=50K
51,Private,55500,9th-12th,3,Married,Transport-moving,White,Male,0,0,40,United-States,<=50K
36,Private,200352,Bachelors,8,Married,Prof-specialty,White,Male,0,0,45,United-States,<=50K
37,Government,203628,HS-grad,4,Married,Other-service,White,Male,0,0,54,United-States,>50K
33,Private,53373,9th-12th,3,Unmarried,Other-service,White,Male,0,0,40,United-States,<=50K
32,Private,162370,Masters,9,Separated,Prof-specialty,White,Female,0,0,35,Other,<=50K
36,Government,175255,HS-grad,4,Married,Other-service,White,Female,0,0,35,United-States,<=50K
53,Government,105788,Bachelors,8,Divorced,Exec-managerial,Black,Female,0,0,50,United-States,>50K
42,Private,210525,Some-college,5,Married,Tech-support,White,Male,0,0,20,United-States,>50K
64,Private,174826,HS-grad,4,Divorced,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
34,Government,216283,Bachelors,8,Married,Prof-specialty,White,Female,0,0,45,United-States,>50K
44,Self-emp,156687,HS-grad,4,Married,Farming-fishing,Other,Male,0,0,42,Other,<=50K
23,Government,33551,Bachelors,8,Married,Tech-support,White,Male,0,0,38,United-States,<=50K
36,Private,161547,Bachelors,8,Unmarried,Sales,Black,Female,0,0,40,United-States,<=50K
49,Government,181970,Bachelors,8,Married,Exec-managerial,White,Male,0,0,40,United-States,<=50K
22,Private,227943,Some-college,5,Unmarried,Other-service,White,Male,0,0,40,United-States,<=50K
35,Private,261293,Masters,9,Unmarried,Sales,White,Male,0,0,60,United-States,<=50K
57,Self-emp,177271,Doctorate,11,Married,Prof-specialty,White,Male,0,0,35,United-States,<=50K
41,Private,433989,Assoc-voc,6,Married,Sales,White,Male,> 0,0,60,United-States,>50K
36,Private,263130,Masters,9,Unmarried,Prof-specialty,White,Female,0,0,40,United-States,<=50K
22,Government,134181,HS-grad,4,Unmarried,Handlers-cleaners,White,Male,0,0,50,United-States,<=50K
23,Private,350181,HS-grad,4,Unmarried,Sales,White,Male,0,0,40,United-States,<=50K
60,Private,31577,Assoc-voc,6,Married,Tech-support,White,Male,0,0,40,United-States,<=50K
46,Self-emp,277946,Assoc-acdm,7,Separated,Craft-repair,White,Male,0,0,40,United-States,<=50K
32,Private,39223,9th-12th,3,Separated,Craft-repair,Black,Female,0,0,40,United-States,<=50K
23,Government,237498,HS-grad,4,Unmarried,Other-service,White,Male,0,0,45,United-States,<=50K
29,Government,115585,Some-college,5,Unmarried,Handlers-cleaners,White,Male,0,0,50,United-States,<=50K
23,Private,249087,Bachelors,8,Unmarried,Tech-support,White,Female,0,0,40,United-States,<=50K
53,Private,124076,Doctorate,11,Married,Prof-specialty,White,Female,> 0,0,37,United-States,>50K
51,Private,249339,HS-grad,4,Married,Craft-repair,White,Male,0,0,40,United-States,<=50K
24,Private,83774,HS-grad,4,Unmarried,Craft-repair,White,Male,0,0,40,United-States,<=50K
32,Private,169512,Bachelors,8,Married,Sales,Black,Male,0,0,60,United-States,>50K
33,Private,181091,9th-12th,3,Married,Craft-repair,White,Male,0,0,16,United-States,<=50K
53,Self-emp,263439,Assoc-voc,6,Married,Sales,White,Male,0,0,50,United-States,>50K
23,Private,410439,HS-grad,4,Unmarried,Adm-clerical,White,Male,0,0,25,United-States,<=50K
37,Private,401998,HS-grad,4,Separated,Machine-op-inspct,White,Female,0,0,20,United-States,<=50K
29,Private,367329,HS-grad,4,Married,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
54,Private,88019,HS-grad,4,Divorced,Other-service,White,Male,0,0,32,United-States,<=50K
43,Self-emp,272165,9th-12th,3,Married,Craft-repair,White,Male,0,0,40,United-States,<=50K
22,Private,238917,1st-8th,2,Unmarried,Machine-op-inspct,White,Male,0,0,24,Other,<=50K
57,Private,140426,Doctorate,11,Married,Tech-support,White,Male,0,> 0,40,Other,>50K
32,Private,26803,HS-grad,4,Married,Exec-managerial,White,Male,0,0,50,United-States,>50K
51,Self-emp,205100,HS-grad,4,Married,Exec-managerial,White,Female,0,0,40,United-States,<=50K
40,Private,193144,HS-grad,4,Divorced,Other-service,White,Female,0,0,36,United-States,<=50K
30,Private,268575,HS-grad,4,Unmarried,Craft-repair,Other,Male,0,0,40,Other,<=50K
35,Private,247558,Some-college,5,Divorced,Tech-support,White,Male,0,0,50,United-States,<=50K
26,Private,292303,HS-grad,4,Unmarried,Handlers-cleaners,White,Female,0,0,40,United-States,<=50K
21,Private,94826,1st-8th,2,Unmarried,Craft-repair,White,Male,0,0,40,Other,<=50K
42,Private,192381,HS-grad,4,Married,Craft-repair,White,Male,0,0,40,United-States,>50K
24,Private,509629,HS-grad,4,Unmarried,Other-service,White,Female,0,0,25,United-States,<=50K
35,Private,243357,9th-12th,3,Separated,Other-service,Black,Female,0,0,40,United-States,<=50K
44,Private,71269,Some-college,5,Divorced,Exec-managerial,White,Male,0,0,50,United-States,<=50K
28,Private,159109,9th-12th,3,Separated,Other-service,White,Male,0,0,40,United-States,<=50K
37,Private,454915,9th-12th,3,Divorced,Craft-repair,White,Male,0,0,40,United-States,<=50K
53,Private,276369,HS-grad,4,Married,Exec-managerial,White,Male,0,0,45,United-States,<=50K
47,Government,162187,Some-college,5,Married,Transport-moving,White,Male,0,> 0,40,United-States,>50K
53,Private,171924,Bachelors,8,Divorced,Prof-specialty,White,Male,> 0,0,55,United-States,>50K
34,Private,356882,Some-college,5,Married,Sales,White,Male,0,0,45,United-States,>50K
39,Private,120985,HS-grad,4,Divorced,Other-service,White,Male,0,0,40,United-States,<=50K
41,Government,27444,Some-college,5,Married,Exec-managerial,White,Male,0,0,40,United-States,>50K
28,Private,410450,Bachelors,8,Divorced,Other-service,White,Female,0,0,48,Other,>50K
48,Private,207848,9th-12th,3,Married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
31,Private,177675,Some-college,5,Married,Sales,White,Male,0,0,60,United-States,>50K
23,Private,32732,Some-college,5,Unmarried,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
31,Private,243678,Bachelors,8,Unmarried,Exec-managerial,White,Female,0,0,40,United-States,<=50K
31,Private,144064,HS-grad,4,Married,Craft-repair,White,Male,0,0,48,United-States,>50K
59,Government,190541,HS-grad,4,Married,Craft-repair,White,Male,0,0,40,United-States,>50K
48,Self-emp,96975,HS-grad,4,Separated,Other-service,White,Female,0,0,45,United-States,<=50K
36,Government,212465,Bachelors,8,Married,Adm-clerical,White,Male,0,0,40,United-States,<=50K
49,Private,165513,Some-college,5,Divorced,Handlers-cleaners,Black,Female,0,0,40,United-States,<=50K
44,Private,172026,HS-grad,4,Married,Sales,Black,Male,0,0,40,United-States,>50K
22,Private,264765,Some-college,5,Unmarried,Farming-fishing,White,Male,0,0,10,United-States,<=50K
32,Self-emp,124052,HS-grad,4,Married,Sales,White,Male,0,0,50,United-States,<=50K
36,Self-emp,241998,Some-college,5,Married,Sales,White,Male,> 0,0,20,United-States,>50K
48,Private,149210,HS-grad,4,Separated,Craft-repair,Black,Male,0,0,45,United-States,<=50K
64,Self-emp,272531,HS-grad,4,Married,Craft-repair,White,Male,0,0,40,United-States,>50K
50,Private,68898,Assoc-voc,6,Married,Other-service,White,Male,0,0,40,United-States,<=50K
61,Private,147393,Prof-school,10,Married,Exec-managerial,White,Male,0,0,20,United-States,<=50K
43,Private,191547,HS-grad,4,Married,Farming-fishing,White,Male,0,0,40,Other,<=50K
28,Private,246595,HS-grad,4,Unmarried,Craft-repair,White,Male,0,0,70,United-States,<=50K
22,Private,187592,Some-college,5,Unmarried,Exec-managerial,White,Male,0,0,30,United-States,<=50K
36,Private,132879,1st-8th,2,Married,Handlers-cleaners,White,Male,0,0,40,Other,<=50K
42,Private,255847,1st-8th,2,Married,Adm-clerical,White,Male,0,0,40,Other,<=50K
43,Private,213416,Some-college,5,Married,Machine-op-inspct,White,Male,0,0,40,Other,<=50K
58,Private,117299,HS-grad,4,Married,Transport-moving,White,Male,0,0,40,United-States,>50K
58,Private,206814,Bachelors,8,Married,Adm-clerical,White,Male,> 0,0,50,United-States,>50K
32,Private,44392,Assoc-acdm,7,Married,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
40,Private,163434,Some-college,5,Married,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
38,Private,339677,Masters,9,Divorced,Tech-support,White,Female,0,0,40,United-States,>50K
28,Private,176972,Bachelors,8,Married,Craft-repair,White,Male,0,0,45,United-States,>50K
42,Private,111589,Assoc-voc,6,Married,Exec-managerial,White,Male,0,0,40,United-States,<=50K
25,Self-emp,263300,HS-grad,4,Unmarried,Farming-fishing,White,Male,0,0,50,United-States,<=50K
40,Private,269168,HS-grad,4,Married,Machine-op-inspct,Other,Male,0,0,40,United-States,<=50K
28,Private,76313,Some-college,5,Married,Craft-repair,Other,Male,0,0,60,United-States,<=50K
40,Government,219240,HS-grad,4,Divorced,Adm-clerical,White,Female,0,0,22,United-States,<=50K
61,Private,380462,1st-8th,2,Married,Farming-fishing,Black,Male,0,0,40,United-States,<=50K
21,Private,65038,HS-grad,4,Unmarried,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
52,Private,127315,Masters,9,Married,Prof-specialty,White,Male,0,0,40,United-States,>50K
41,Private,185267,Bachelors,8,Married,Prof-specialty,White,Male,0,0,40,United-States,<=50K
22,Private,239806,Assoc-voc,6,Unmarried,Other-service,White,Female,0,0,40,Other,<=50K
45,Private,129371,9th-12th,3,Separated,Other-service,Other,Female,0,0,40,Other,<=50K
